TestID,RunGroup,CandidateStatus,StartLot,BigRatio,SmallRatio,CloseBigOnSmall,RemainBigOnSmall,CloseFarShare,ReserveShare,SmallReserveShare,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,GeometryMode,ATRPeriod,ATRTimeframe,ATRInitialMultiplier,ATRBigStartMultiplier,ATRStepMultiplier,ATRFarMultiplier,MaxHarvestLevels,MaxReverseCycles,MinProjectedReserveCoverage,MaxSpreadPoints,MaxMarginPercent,MaxDrawdownPercent,MaxManagedPositions,FullCycleCompleted,BigLevelsUsed,BigPositionsOpened,SmallPositionsOpened,FarPositionsOpened,MaxBigLevel,RecoveryPL,ReserveCoverage,RemainingFarLot,MaxFarLot,MaxBigLot,MaxSmallLot,MaxOpenPositions,DrawdownProxy,MarginProxy,CycleDurationBarsProxy,FinalState,EndReason,Score,Rank
1,MT5_L1_INVALIDATED_PROFILE,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,250,40,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,NO,11,11,11,1,11,-1.0,1.07337354,0.22,1.0,1.11,0.28,3,392.09655172,2.39,110,END_OF_TEST,MT5_REPLAY_REACHED_BIG_L11_ONTESTER_MINUS_1_END_OF_TEST,-4754068.140816,550
2,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,40,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,18.75348014,1.35815437,0.17,1.0,1.1,0.28,3,391.09655172,2.38,36,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,300331.7844004,514
3,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,40,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,18.75348014,1.35815437,0.17,1.0,1.1,0.28,3,391.09655172,2.38,36,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,300331.7844004,515
4,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,40,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,14.42805223,1.25353188,0.18,1.0,1.1,0.28,3,391.09655172,2.38,36,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,299436.2188763,518
5,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,40,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,7,7,7,1,7,22.51667035,1.34981855,0.17,1.0,1.1,0.28,3,391.09655172,2.38,42,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,190365.2483925,545
6,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,60,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,1.11089483,1.01604299,0.21,1.0,1.1,0.28,3,391.09655172,2.38,30,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,406784.3028573,428
7,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,60,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,1.11089483,1.01604299,0.21,1.0,1.1,0.28,3,391.09655172,2.38,30,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,406784.3028573,429
8,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,60,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,29.32056167,1.56530163,0.14,1.0,1.1,0.28,3,391.09655172,2.38,36,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,302941.0288457,504
9,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,60,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,11.93465012,1.15274977,0.19,1.0,1.1,0.28,3,391.09655172,2.38,36,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,298560.8938002,520
10,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,80,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,10.8699294,1.16181465,0.18,1.0,1.1,0.28,3,391.09655172,2.38,35,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409354.779033,416
11,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,80,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,10.8699294,1.16181465,0.18,1.0,1.1,0.28,3,391.09655172,2.38,35,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409354.779033,417
12,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,80,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,2.64278894,1.034651,0.2,1.0,1.1,0.28,3,391.09655172,2.38,35,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,407608.9258034,423
13,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,80,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,24.30795432,1.32633824,0.16,1.0,1.1,0.28,3,391.09655172,2.38,42,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,301171.4210772,511
14,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,100,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,17.80419471,1.26707138,0.16,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,411076.7500511,399
15,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,17.80419471,1.26707138,0.16,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,411076.7500511,400
16,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,100,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,13.94322403,1.19307582,0.17,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,410201.1425643,407
17,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,120,100,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,36.92299358,1.50731452,0.14,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,302988.0596098,503
18,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,40,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,4.97593971,1.07692954,0.21,1.0,1.1,0.28,3,391.09655172,2.38,35,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,406853.3965811,424
19,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,40,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,4.97593971,1.07692954,0.21,1.0,1.1,0.28,3,391.09655172,2.38,35,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,406853.3965811,425
20,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,40,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,1.8293097,1.02630037,0.22,1.0,1.1,0.28,3,391.09655172,2.38,35,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,405996.615696,430
21,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,40,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,15.72635963,1.21860606,0.19,1.0,1.1,0.28,3,391.09655172,2.38,42,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,298631.7390403,519
22,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,60,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,14.28138151,1.22574274,0.18,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409420.8575991,414
23,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,60,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,14.28138151,1.22574274,0.18,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409420.8575991,415
24,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,60,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,11.34660921,1.16606376,0.19,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,408561.6703861,421
25,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,60,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,23.35052051,1.31725589,0.17,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,300357.3055641,513
26,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,80,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,25.5641618,1.43154516,0.15,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,412036.586612,381
27,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,80,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,25.5641618,1.43154516,0.15,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,412036.586612,382
28,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,80,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,21.59454615,1.33484249,0.16,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,411148.5391205,398
29,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,80,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,1.45041037,1.01556216,0.21,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,406787.4575977,427
30,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,100,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,33.56178976,1.58890954,0.13,1.0,1.1,0.28,3,391.09655172,2.38,45,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,413795.2450816,355
31,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,33.56178976,1.58890954,0.13,1.0,1.1,0.28,3,391.09655172,2.38,45,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,413795.2450816,356
32,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,100,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,25.08884005,1.37457421,0.15,1.0,1.1,0.28,3,391.09655172,2.38,45,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,412003.3479195,383
33,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,160,100,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,9.31766436,1.10064249,0.19,1.0,1.1,0.28,3,391.09655172,2.38,45,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,408508.6703026,422
34,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,40,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.94360885,1.31916987,0.18,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409514.1934375,411
35,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,40,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.94360885,1.31916987,0.18,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409514.1934375,412
36,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,40,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,19.36596617,1.31841729,0.18,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409518.0407207,410
37,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,40,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,6,6,6,1,6,32.07471171,1.50072083,0.16,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,301336.2799461,510
38,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,60,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,28.5274534,1.50960699,0.15,1.0,1.1,0.28,3,391.09655172,2.38,45,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,412105.250443,378
39,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,60,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,28.5274534,1.50960699,0.15,1.0,1.1,0.28,3,391.09655172,2.38,45,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,412105.250443,379
40,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,60,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,26.35183783,1.43189103,0.16,1.0,1.1,0.28,3,391.09655172,2.38,45,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,411244.6363073,397
41,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,60,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,5.2557005,1.05929399,0.21,1.0,1.1,0.28,3,391.09655172,2.38,45,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,406847.376414,426
42,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,80,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,32.93708117,1.56465357,0.14,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,412976.8700107,369
43,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,80,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,32.93708117,1.56465357,0.14,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,412976.8700107,370
44,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,80,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,29.92625739,1.46965047,0.15,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,412099.2602229,380
45,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,80,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.11247482,1.21614482,0.18,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409454.3695722,413
46,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,100,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,38.14932368,1.63779402,0.13,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,413865.5626608,353
47,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,100,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,38.14932368,1.63779402,0.13,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,413865.5626608,354
48,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,100,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,38.69933885,1.63573086,0.13,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,413870.0312325,352
49,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,200,100,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.35731082,1.2699322,0.17,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,410333.7116222,406
50,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,40,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,0.57446028,1.00757467,0.23,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,515174.7043518,197
51,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,40,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,0.57446028,1.00757467,0.23,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,515174.7043518,198
52,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,40,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,30.1231764,1.52353191,0.16,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,411328.170133,395
53,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,40,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.81866713,1.24739342,0.19,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,408677.0557953,420
54,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,60,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,5.34125841,1.07019704,0.21,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,516853.6835181,190
55,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,60,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,5.34125841,1.07019704,0.21,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,516853.6835181,191
56,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,60,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.82116134,1.02234404,0.22,1.0,1.1,0.28,3,391.09655172,2.38,40,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,515994.5560474,196
57,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,60,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,22.70679903,1.28423773,0.18,1.0,1.1,0.28,3,391.09655172,2.38,50,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,409534.3592693,409
58,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,80,180,0,14,0,1.0,1.0,0.4,1.3,16,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,8.33985962,1.10558803,0.2,1.0,1.1,0.28,3,391.09655172,2.38,44,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,517701.3650252,180
59,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,80,220,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,8.33985962,1.10558803,0.2,1.0,1.1,0.28,3,391.09655172,2.38,44,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,517701.3650252,181
60,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,80,275,0,14,0,1.0,1.0,0.4,1.3,8,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,4.28876025,1.05066744,0.21,1.0,1.1,0.28,3,391.09655172,2.38,44,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,516833.3937365,192
61,ROUND1_GLOBAL_300,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.75,0.25,0.05,190,240,80,350,0,14,0,1.0,1.0,0.4,1.3,12,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,31.2680228,1.40105909,0.16,1.0,1.1,0.28,3,391.09655172,2.38,55,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,411278.382187,396
